V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,label
235.7,274.4,460.2,42897.8,576.6,424.7,291.3,1032.7,1496.2,582.7,296.6,612.4,17.3,450.1,87.9,99.5,597.6,36.2,1068.3,181.1,233.2,284.9,213.9,181.5,53.6,148.3,107.0,57.3,385.5,308.4,171.9,1181.3,917.2,1900.8,185.1,328.2,334.4,23.7,123.6,188.2,22.0,633.8,1135.9,453.7,677.8,1329.9,23506.0,191.6,1792.4,985.7,1295.2,1885.7,582.5,1136.9,195.0,442.6,1855.5,608.8,75.7,114.3,184.3,140.0,1714.2,21744.1,169.4,10.1,579.0,384.9,709.0,1278.7,819.5,376.6,1043.0,17.7,30.0,223.5,362.8,33.2,529.8,1233.9,1844.4,398.1,154.8,162.3,305.6,237.2,31.6,10.1,330.8,119.3,273.5,161.5,802.9,1636.3,272.9,348.0,793.5,162.0,187.9,1236.0,1
497.0,2358.3,160.7,28599.6,3639.4,1718.1,1558.7,6318.2,16047.8,2976.0,431.6,2553.2,1092.1,2258.1,520.1,2519.9,460.0,34.5,3420.8,32.3,6725.2,638.2,1143.4,111.8,983.0,206.3,18.4,579.8,259.6,1152.7,139.0,1776.8,1778.9,189.0,1374.9,448.0,105.9,17.7,122.2,683.1,379.0,146.7,589.3,1895.9,1969.7,8290.7,47645.6,2904.1,1104.1,2915.0,4116.0,5050.6,613.7,1277.2,659.6,1263.2,4835.1,2673.7,158.1,374.3,516.9,1631.9,1512.3,48095.2,101.7,273.0,369.0,313.7,1662.7,256.9,378.3,2674.5,4586.0,2337.5,5206.4,811.6,714.9,57.6,1656.1,991.8,4823.3,369.9,1483.3,648.8,717.6,336.1,576.5,182.5,301.0,373.0,109.8,611.0,686.7,582.1,565.0,965.9,364.5,25.0,646.5,3726.7,1
439.7,13098.3,666.2,23774.0,8254.0,1664.4,932.1,6517.9,37085.3,2933.1,446.4,7823.9,307.8,2359.3,841.3,401.7,1147.5,100.8,20751.5,427.1,2982.5,263.6,537.6,1517.2,271.6,12226.1,15.0,1893.9,2042.3,3917.7,92.9,1415.4,695.7,3430.1,808.0,979.6,608.3,159.5,8.3,284.8,279.6,375.6,3361.4,993.3,2105.7,31021.6,33828.1,196.7,2046.7,2944.4,4339.1,4935.1,774.1,2125.0,1116.3,1772.8,6677.6,2885.2,443.6,356.5,322.7,5065.2,10903.9,29932.3,349.3,531.1,958.9,10207.6,877.1,2725.5,569.6,563.2,17012.3,109.1,317.9,226.8,315.8,2521.8,3396.8,2228.7,2933.9,1216.2,2981.7,524.5,586.1,862.4,1091.5,992.9,765.5,1158.7,1252.8,1805.6,836.6,5051.0,270.0,1950.8,1103.3,70.6,231.2,25427.0,1
531.0,7673.2,4.5,31579.5,6958.6,1063.4,1094.5,4184.8,16231.7,2114.0,737.6,2486.6,420.1,1392.6,981.3,976.2,348.0,63.5,3040.8,78.9,2493.6,793.8,183.3,7.5,270.4,29.4,44.6,55.0,151.7,652.4,60.8,1297.5,1336.8,109.6,769.3,165.6,49.4,2.0,22.5,2023.0,259.3,183.4,427.3,1535.3,1379.3,18241.6,26629.4,1254.0,2266.6,6180.9,6798.2,9895.2,668.6,927.8,330.8,2211.2,4063.8,1779.0,191.4,1267.9,1321.3,652.1,1429.1,24905.3,1444.5,1836.1,653.9,1941.3,575.0,177.1,167.6,1649.4,7984.9,807.2,1943.0,670.8,314.7,468.1,1364.7,1677.8,3491.9,181.1,2274.0,1132.8,928.9,759.4,585.7,224.5,273.2,383.3,98.6,628.9,134.9,464.7,190.3,905.2,287.7,74.1,73.0,3571.5,1
3363.2,459.4,2744.9,14417.1,9703.0,161.6,299.0,300.4,8905.5,2024.6,397.2,3793.8,284.7,529.1,197.5,166.3,604.5,13369.3,443.5,380.1,2138.3,296.6,183.3,5.1,178.8,100.2,20.3,8.2,288.0,992.3,79.9,1546.0,963.0,3462.6,835.4,192.8,1570.8,21.5,46.4,682.2,2306.9,42.0,818.1,948.6,1426.6,2288.0,22505.6,80.1,2541.6,819.4,1188.2,1122.8,1551.6,3089.3,963.8,2995.3,7885.0,2024.8,54.9,137.3,93.2,716.8,726.7,20729.1,114.5,139.4,750.4,192.0,726.5,2345.9,400.2,561.6,7049.1,616.4,1302.7,705.5,601.4,63.3,485.7,969.6,2095.4,748.3,1626.9,200.9,889.3,486.4,201.6,337.2,1225.6,225.5,207.9,263.3,502.1,1187.3,2515.7,2846.4,610.1,440.1,17.3,746.5,1
153.3,183.6,257.9,40668.9,974.2,96.9,127.6,564.1,2449.2,938.4,358.0,746.6,186.2,1554.0,117.2,460.6,511.8,61.1,565.8,22.0,494.9,83.4,73.7,282.4,227.7,128.6,28.8,117.9,264.0,155.8,171.5,786.6,761.8,863.8,380.3,253.5,120.7,25.1,4.5,276.0,189.1,503.1,465.0,462.1,695.9,809.9,12837.1,65.2,1246.4,342.1,367.1,1055.3,438.5,898.2,409.0,373.6,1273.8,779.9,49.7,27.1,195.2,230.9,527.5,11223.0,39.4,138.4,899.7,90.1,721.8,202.0,251.4,347.7,1456.9,11.2,63.6,39.1,402.1,9.4,1094.7,861.9,2097.7,253.6,427.2,71.4,442.9,201.6,315.2,18.4,118.4,205.7,156.0,121.0,394.0,1251.4,480.8,244.5,805.2,103.9,41.0,461.4,1
598.4,276.0,474.8,16992.8,4108.9,559.1,289.5,881.6,6277.9,1216.7,1815.0,792.6,582.8,622.5,97.9,831.8,2864.2,190.9,67.1,1026.3,726.8,437.7,441.2,94.4,379.0,25.9,25.2,9.2,38.1,2659.2,72.5,2811.8,971.6,2637.5,2096.5,108.1,1582.6,390.1,190.2,741.0,261.0,217.7,951.9,2346.1,1903.6,497.5,33835.5,1218.9,1126.5,7900.5,3284.9,7465.2,624.2,1591.9,723.2,651.2,3242.2,1871.8,71.2,68.6,102.3,304.4,376.6,34110.1,66.0,209.2,313.1,277.0,1147.9,500.4,483.4,1275.4,2400.8,603.0,860.8,1251.6,500.6,9.6,3110.1,821.8,3112.9,281.5,3591.6,105.1,969.9,178.0,919.4,305.4,211.2,167.3,125.2,207.5,1057.3,1041.5,53.9,1224.2,541.9,16.5,123.0,234.3,1
230.3,51.7,501.3,31583.8,2242.9,314.5,252.6,266.2,464.4,1960.2,358.3,370.2,120.9,3277.2,106.4,189.6,1466.0,71.5,105.8,1062.6,276.4,122.7,18.8,15.1,63.1,12.1,38.3,1.9,105.9,298.9,50.0,621.6,1017.3,2577.5,633.5,10.7,1194.1,21.3,70.3,298.4,66.2,77.6,194.5,191.5,1187.0,86.9,3014.0,596.3,1889.7,234.7,185.9,443.6,907.6,1425.2,545.3,231.1,1067.6,1090.1,41.6,7.8,105.0,180.1,349.7,3512.0,106.2,95.3,534.4,42.0,520.0,1215.1,296.0,1151.5,630.8,20.5,186.4,710.2,301.0,4.6,286.0,1280.4,2220.8,455.9,449.4,95.9,346.2,179.4,115.9,302.7,1093.3,42.0,118.9,29.8,861.9,284.1,448.5,320.2,578.9,10.2,117.0,14.9,1
137.7,35.1,403.1,32832.0,2038.4,167.3,207.6,433.7,734.4,2877.6,547.2,414.7,95.7,882.2,126.0,255.7,2321.7,113.8,545.6,501.2,417.0,182.3,59.8,20.8,228.3,89.8,353.3,57.9,121.6,455.2,114.1,820.0,1157.6,2495.3,695.4,140.5,2781.9,77.0,34.8,1077.4,199.9,9.8,1352.7,179.6,2232.2,104.1,12325.8,5.8,1524.9,629.5,853.0,1067.4,436.7,872.3,482.2,648.2,2015.9,1424.0,187.0,49.7,167.4,234.2,903.2,11832.6,119.7,65.4,3253.5,256.3,571.3,1796.2,215.4,591.0,1340.6,365.3,1075.8,1685.8,421.7,17.2,926.4,801.2,4256.3,1388.4,137.8,192.7,606.6,332.7,158.4,424.8,728.8,74.4,103.2,99.9,1057.9,1773.1,224.0,407.3,585.3,101.0,11.9,665.2,1
158.4,3123.2,70.9,28636.8,4403.1,351.0,312.1,1039.6,8259.2,2076.5,421.2,1155.9,377.7,1607.8,354.9,513.5,1008.5,137.0,1452.2,99.8,962.0,45.0,251.2,13.4,282.4,48.2,13.4,49.9,130.8,931.2,53.2,756.1,848.5,333.2,656.2,27.7,56.5,86.9,32.5,168.4,261.1,414.0,1328.0,861.3,1401.3,9955.1,28817.5,17.2,692.5,1873.2,2648.1,3438.5,490.1,916.5,296.1,1252.1,2667.5,662.2,36.6,260.1,364.5,786.2,821.9,29560.2,286.7,419.2,701.3,360.2,777.2,38.4,293.0,421.1,2716.6,983.3,2041.8,463.2,321.9,35.5,524.9,1431.8,1816.3,285.0,1304.6,524.9,492.1,983.8,229.8,118.3,509.0,600.7,98.5,363.1,459.1,1556.0,53.5,808.2,423.5,85.2,41.1,1635.2,1
294.7,396.3,907.6,28083.2,1053.8,524.3,505.9,995.3,3279.0,1230.6,704.3,343.1,222.9,453.2,129.8,752.5,279.5,53.6,260.0,421.8,702.2,27.9,69.8,55.5,140.7,97.9,36.5,80.4,293.3,426.9,171.1,674.3,1055.5,1886.7,120.8,291.8,1018.1,12.0,7.5,225.5,320.0,89.8,823.3,502.6,944.3,809.9,16409.0,413.6,754.7,439.1,357.5,689.0,685.3,1152.4,319.5,261.6,2195.9,1971.6,82.2,69.5,78.1,445.3,310.0,15899.9,107.2,156.0,740.0,61.6,497.2,1316.8,313.7,886.9,1885.6,9.6,316.6,859.3,195.7,11.5,378.7,1963.8,2294.2,227.1,733.2,113.0,491.9,410.2,134.8,21.6,643.8,177.7,118.2,169.9,638.3,858.8,292.9,1002.3,340.6,243.7,74.4,224.9,1
915.6,94.4,483.7,35113.2,833.8,226.2,233.8,466.8,199.4,1348.6,530.9,594.7,1208.5,719.3,216.1,253.3,511.2,12.6,586.5,2815.3,280.8,318.2,4.1,7.4,84.7,32.3,17.4,38.7,319.1,644.3,103.2,1007.5,1641.9,4841.2,663.1,478.0,9829.2,16.6,37.6,790.7,569.5,2074.5,684.4,557.3,1312.9,263.1,9631.5,24.2,986.1,45.9,110.0,221.5,778.1,1784.2,280.5,954.9,1716.5,620.4,251.2,4.0,45.9,181.6,250.3,10138.5,105.5,77.2,3648.5,109.1,486.5,1475.7,159.1,354.3,843.8,391.7,709.4,74.3,413.9,47.0,294.4,1187.7,3455.9,340.9,246.5,447.4,758.6,802.6,10.5,332.2,330.7,195.7,180.8,85.4,1235.7,448.2,430.9,539.9,919.4,20.7,17.3,590.8,1
136.6,59.8,513.9,23643.5,895.2,169.1,303.2,484.1,432.1,831.0,499.4,287.1,295.8,224.1,196.5,158.2,834.0,20.8,74.1,1185.5,216.4,805.2,75.2,65.7,887.2,79.3,35.0,12.6,336.7,183.1,63.5,2828.6,1622.3,3032.5,524.0,291.4,19684.3,52.6,1.8,647.5,94.1,252.5,692.6,189.8,1591.9,149.1,4508.2,275.9,3404.5,171.5,13.9,115.7,372.5,834.1,355.9,681.6,1277.4,536.4,36.9,443.2,1049.9,134.8,232.5,5611.8,18.2,68.6,768.3,113.4,563.6,2193.2,391.4,388.5,428.6,8.7,14.3,1029.8,60.4,8.1,118.7,812.6,2528.6,290.5,232.3,196.5,272.5,301.5,18.9,37.2,791.1,98.2,230.7,80.9,957.8,929.9,159.3,172.6,177.4,9.7,29.3,131.0,1
2080.6,874.4,1660.8,20954.3,14703.7,1548.8,4048.6,2970.3,3757.1,2201.6,984.9,1100.9,1869.2,367.7,236.9,1311.6,847.4,16.5,4.9,17.1,2426.8,1207.7,2242.5,62.1,339.4,51.8,14.5,0.8,192.7,3009.8,58.2,3726.3,1156.8,46.7,1048.1,257.1,515.3,2.9,29.3,246.8,1271.6,1319.4,3177.9,5044.3,3349.8,3000.8,34774.9,414.0,23843.1,288.1,331.4,403.8,1288.4,1796.4,1045.6,3020.7,5976.1,2442.1,122.8,1483.8,1300.4,858.6,4508.4,34357.7,34.7,38.8,649.6,118.0,1586.1,193.7,171.3,423.4,7227.1,658.0,1145.3,4271.5,332.1,2.8,7275.5,1240.1,7700.3,131.8,11630.2,236.3,2631.4,1863.8,1737.2,112.4,189.9,140.4,105.5,280.3,75.6,3142.6,16.0,276.0,1228.2,57.7,91.2,4.8,0
1426.3,13817.7,66.8,24352.3,13658.2,3245.2,4611.3,12115.9,40420.4,3345.5,837.1,6880.6,1772.8,4358.1,1610.0,1942.3,2447.0,19437.6,11443.5,7.8,5723.7,1988.9,876.6,608.1,195.9,1224.2,1403.9,5086.5,3400.5,3299.6,2443.9,4541.2,1211.5,388.8,1410.9,2557.7,557.1,11052.5,8318.4,284.4,870.8,2441.1,2743.5,3957.4,3070.8,30193.9,46967.6,1224.6,4980.5,6025.2,7478.2,9597.4,2047.2,3707.5,1888.7,5155.7,15738.8,4032.6,886.9,2759.9,2324.0,1961.0,4835.5,36878.9,1142.9,1636.5,449.8,5608.7,1204.6,254.0,4501.7,5370.3,20855.8,16221.6,27248.1,1776.7,1802.5,1887.0,8193.5,1982.8,5784.9,778.6,6254.1,2444.6,1384.5,1790.0,4180.8,471.7,671.1,2207.0,1514.2,2797.0,170.9,3360.5,70.0,7426.4,2048.3,595.7,1663.4,13534.2,0
281.4,3192.4,94.8,26599.1,2026.5,1297.9,1553.5,4862.0,12407.4,1148.2,478.7,1643.9,411.9,1168.7,349.7,1394.7,753.6,14510.7,2730.8,161.8,877.8,2484.2,349.4,273.6,559.0,177.5,2040.0,272.7,1798.2,499.9,1805.0,1591.8,399.3,338.1,1137.2,1933.5,17.7,2945.3,7245.9,427.7,185.5,884.5,1038.3,1132.1,1462.4,11521.8,37203.2,1073.4,3122.5,1553.9,2203.4,3171.7,758.2,1654.3,1033.7,1158.5,2225.5,1345.1,684.6,424.4,684.2,570.0,943.8,31617.0,569.8,579.3,349.1,498.4,2945.3,365.4,441.0,1687.5,3159.8,950.0,2909.8,908.4,756.1,169.9,2102.3,915.5,1820.9,540.5,1317.7,589.1,572.0,559.3,987.2,159.1,927.2,641.1,2273.9,449.0,57.3,929.0,33.4,397.6,423.3,1495.2,733.7,4304.4,0
520.5,8610.2,159.0,24914.6,7835.0,2501.0,1462.7,7043.8,30170.1,1959.2,358.0,3515.7,498.1,1188.5,1275.6,750.2,1711.7,9100.7,24126.8,12.4,3977.1,585.2,457.7,241.0,303.6,64.1,503.8,803.7,1059.1,1165.4,546.3,1702.8,1114.1,277.4,880.2,1249.7,112.9,2030.9,2435.8,196.1,359.3,1222.7,1114.9,2168.9,3014.1,32596.4,66116.9,4002.2,2900.3,4520.4,10291.2,13036.4,1341.1,2956.6,882.6,4390.8,9973.7,4493.1,606.0,1530.7,1518.6,1269.2,3795.6,63806.0,3103.4,3671.3,430.1,883.6,1332.1,149.3,1571.8,4075.1,13324.8,3078.8,10143.3,961.0,816.4,122.2,3940.2,1477.3,4940.8,395.2,4237.6,1424.0,904.7,1038.4,1354.7,266.3,659.7,2486.0,737.4,624.7,192.1,2273.2,105.7,3230.3,1015.5,333.6,1465.3,23643.1,0
552.0,9197.0,402.5,11795.7,13295.9,5213.6,4608.2,22734.5,24430.5,5678.0,526.0,10025.2,4758.6,5577.3,2071.3,3477.1,1730.0,76224.5,17309.6,37.8,6028.9,2128.0,1683.5,572.6,297.6,103.0,903.2,238.9,11341.6,1556.3,1790.8,3868.5,631.3,488.3,2050.4,10901.0,102.6,3421.6,2932.4,565.1,467.2,985.9,985.2,4121.2,4030.0,32016.4,131509.7,168.3,7989.5,2727.0,4309.7,8048.2,1219.5,3147.3,1188.7,10027.9,13964.0,4191.0,1247.5,802.1,1325.0,548.7,21627.8,121131.8,4597.8,8274.2,554.8,4266.9,1596.1,111.6,585.7,4378.7,17836.8,647.9,1409.8,3135.0,1122.0,562.1,23137.9,922.7,6809.5,1589.6,3001.4,2843.2,2398.8,837.9,11596.2,143.5,1605.8,2521.5,11686.3,374.0,235.8,1543.6,20.9,4555.9,1994.8,3100.5,3499.0,17188.2,0
441.2,886.3,67.3,25572.0,1811.6,1234.2,954.4,1992.0,6643.5,622.0,834.9,1137.9,25.9,368.4,388.2,751.9,2468.1,820.5,1810.8,18.2,488.9,308.2,224.8,106.8,198.9,174.6,173.9,1212.6,202.6,996.9,232.1,890.8,1433.6,211.0,1080.2,22.6,16.1,303.4,72.9,410.9,463.4,267.5,1768.8,865.3,1458.2,3033.3,19259.1,242.4,1033.6,3942.0,3768.2,6160.7,577.4,1008.5,415.5,847.6,2560.3,1526.9,302.3,122.4,390.9,425.6,437.1,21844.6,218.3,191.9,1410.1,488.0,1436.2,158.0,942.2,1514.7,2459.9,1399.9,3659.9,628.1,583.3,4.9,769.5,612.8,2134.4,3310.2,684.3,325.3,835.8,455.8,326.6,207.8,90.2,311.5,295.6,208.4,368.9,1852.3,89.8,346.2,374.7,165.3,170.9,2604.7,0
749.2,1015.8,105.9,19572.1,3418.9,2423.1,1445.3,9898.0,18199.1,1158.6,747.4,1271.4,387.6,1426.5,342.5,1007.8,1097.9,694.5,4902.0,48.0,1061.6,676.4,827.3,157.2,31.6,303.3,329.7,785.0,306.9,871.3,242.1,1611.5,909.3,181.6,933.9,400.3,60.2,820.6,795.8,405.9,505.2,936.4,597.0,798.2,1783.6,4927.1,37053.1,6089.0,5503.2,1377.0,2317.4,2619.6,1032.2,1657.0,677.2,755.9,3524.2,1826.3,387.7,478.7,698.5,1050.3,700.1,35961.0,468.2,724.5,162.4,548.5,1195.1,144.8,655.7,1621.2,3489.8,2746.2,8469.7,1372.8,800.5,116.1,1722.8,1782.3,4290.7,519.9,882.8,480.4,1379.6,504.8,479.4,93.3,192.7,308.9,167.0,1076.6,254.0,949.4,98.9,719.8,489.8,23.7,196.2,4942.4,0
1179.7,8102.8,677.2,15861.0,13599.4,4234.7,3880.3,15912.4,27158.6,4917.7,156.3,7110.6,2069.5,10991.4,1410.9,6792.6,5505.8,5902.5,29301.6,26.1,12235.7,1878.8,2977.5,2429.0,194.6,1378.3,164.7,4783.0,1917.0,4795.3,375.3,3756.0,724.0,652.8,1442.6,1036.4,35.7,453.3,714.9,407.8,3021.6,152.8,1547.0,6461.4,3862.6,25077.2,35081.0,231.9,9656.0,5936.2,18359.7,19519.0,1554.3,3713.3,2538.3,6352.0,24149.6,11216.1,2846.0,8088.7,6266.6,4273.3,7160.5,29449.1,2981.5,6677.8,1192.4,16268.7,4193.4,69.6,5621.6,13892.1,24376.8,11057.4,23286.7,2171.7,2291.8,523.8,14398.8,983.5,11390.0,3760.7,5607.2,3319.0,5967.8,1767.4,10521.2,894.5,2572.9,1903.9,1374.2,5747.4,384.4,2505.1,1134.1,8782.1,2832.8,186.8,2042.6,30998.9,0
272.4,434.9,1043.4,12104.2,3797.6,792.9,531.4,3425.9,6115.9,887.0,543.6,1711.1,356.2,644.5,339.8,1197.5,497.2,676.5,837.7,3366.7,1143.2,1314.0,311.3,63.4,954.2,326.1,74.1,120.5,651.9,1390.6,212.7,3836.0,1211.9,17874.4,559.8,550.6,14207.7,451.9,529.8,1679.3,366.6,192.2,814.5,469.3,3621.9,1748.2,26943.4,603.6,3772.3,505.3,1083.8,1886.3,876.7,3068.4,1468.3,1146.9,9890.8,2231.6,127.0,113.0,294.2,406.6,559.6,22751.2,151.0,247.1,1056.2,647.8,5137.3,5992.0,283.6,2476.5,3423.9,14.6,24.5,1819.9,933.6,121.5,2460.6,795.4,4590.4,956.2,1120.2,696.9,594.8,499.8,687.1,1109.3,2955.1,377.8,641.5,216.8,3958.1,747.0,728.2,1283.2,448.0,328.9,264.5,876.4,1
162.0,41.3,542.9,35693.3,2415.7,183.2,176.0,348.0,443.7,2047.6,374.5,369.9,139.3,3094.2,108.2,117.6,1723.2,19.9,5.4,1032.6,381.8,339.2,12.7,39.9,157.6,7.8,17.3,7.3,19.6,358.8,136.4,606.3,1051.3,2886.7,697.7,82.1,1066.8,51.4,17.1,275.9,98.1,7.9,348.3,222.6,1068.4,52.6,2881.8,447.6,2176.0,178.6,163.2,517.6,827.1,1409.2,486.9,261.2,1093.7,1119.7,40.7,35.5,6.7,178.0,381.7,2535.3,43.4,78.2,389.7,117.5,374.3,1211.8,224.8,1266.6,852.4,14.3,204.9,712.3,272.0,40.8,364.0,1393.4,1645.2,422.8,348.4,102.9,228.4,184.8,119.2,185.0,1118.7,24.1,97.0,53.4,802.1,423.7,529.6,343.3,454.0,21.3,11.1,142.5,1
304.5,569.5,47.5,33906.6,4367.1,1239.1,810.3,5122.6,13099.6,1182.2,664.6,1065.6,295.5,1977.9,471.2,813.5,1599.3,360.0,2174.2,6.1,1516.7,446.4,789.4,59.9,97.4,83.1,10.5,44.9,261.4,637.5,131.5,1348.7,1482.8,136.6,405.1,474.0,86.4,135.7,221.9,396.9,329.4,243.7,397.5,748.8,1298.3,3255.9,53523.5,1486.4,1624.1,4321.0,7017.1,8840.9,583.5,1251.0,318.6,999.3,3365.3,1932.7,286.3,382.6,588.5,504.4,746.9,52139.3,113.0,274.0,654.4,171.3,1005.6,217.0,825.1,1383.7,3512.9,2290.5,6089.5,370.9,417.5,4.8,1028.4,1033.5,4099.1,337.6,831.2,642.7,501.4,412.3,334.4,234.0,377.7,139.8,277.6,251.0,341.4,684.4,48.7,676.6,417.1,99.8,314.3,2300.2,1
1461.5,310.9,9.8,27286.8,5453.5,356.4,330.7,673.2,5044.1,1981.3,736.8,773.6,1911.2,402.3,823.8,629.7,2707.5,3133.4,184.1,946.2,371.4,392.7,22.8,72.3,202.6,277.4,17.5,6.5,531.2,1633.1,68.7,1530.7,932.8,4815.0,82.9,855.1,6285.8,81.0,14.7,264.5,926.9,204.6,309.7,3589.7,2263.7,726.8,13001.6,247.1,1229.6,101.6,116.0,390.0,1037.9,1825.2,503.5,968.3,4443.5,418.3,641.9,5.6,75.0,368.1,909.7,14303.7,73.6,27.8,974.1,1358.2,49.1,5210.8,466.2,1073.3,1277.9,19.1,120.4,592.1,271.2,264.2,533.7,721.8,1490.1,1167.9,1043.3,1720.7,628.2,721.0,237.1,609.5,277.4,273.7,388.3,284.8,1046.7,609.4,8.6,684.1,911.3,205.5,173.6,231.0,1
3371.4,85.5,183.6,20697.7,19567.3,199.8,327.9,530.2,1225.0,2019.4,439.0,597.9,3650.2,530.6,556.0,315.1,3342.8,423.5,130.1,601.3,3361.4,27.9,128.5,1922.2,96.0,196.1,60.4,20.6,834.9,1385.4,162.6,2062.0,954.8,2772.9,740.0,376.6,2778.5,103.6,60.7,148.1,2655.4,23.9,255.4,476.4,1646.5,311.8,5108.2,20.0,3253.1,98.9,129.0,499.0,1463.5,4307.4,317.7,539.0,1649.6,342.0,66.6,5.6,68.8,292.7,651.1,3989.1,127.0,11.0,852.4,285.3,478.9,1100.8,314.7,757.7,895.6,17.0,65.4,461.9,328.6,16.9,842.1,1248.9,2519.7,780.1,180.5,554.7,793.1,309.7,253.2,750.5,148.1,51.5,513.8,217.8,909.9,281.4,69.5,328.0,649.0,69.9,66.2,404.4,1
230.5,4763.7,311.2,31923.6,4968.9,1114.9,1020.5,2410.4,22080.9,976.5,627.2,5853.9,318.1,753.7,846.7,518.0,836.2,77.6,12061.3,175.8,1564.4,285.5,271.2,151.3,292.8,232.8,23.8,249.6,173.2,843.9,184.5,1685.2,763.4,235.0,708.5,233.4,253.9,116.1,63.3,539.9,266.7,93.6,1911.7,1280.0,1672.5,15479.3,51136.8,158.4,3431.7,1460.4,3112.0,4951.6,962.9,1531.0,411.5,2310.8,5181.9,2452.8,88.7,1102.2,1229.2,1118.5,1895.3,51742.1,718.1,1707.8,625.8,358.4,979.5,12.2,851.7,2122.3,8680.7,857.9,2871.4,726.2,378.4,166.3,1282.2,1015.2,3840.3,203.3,2210.1,1130.8,287.2,1222.7,448.2,148.1,1160.2,1181.5,129.5,463.3,147.9,3118.5,831.0,988.5,362.8,63.8,534.5,10798.6,1
606.3,1817.5,275.7,31177.3,5407.7,2154.0,1613.2,7636.7,19845.6,1535.8,504.4,3671.8,930.2,1231.7,1138.4,1028.5,1613.1,83.0,11662.4,119.9,4135.9,346.1,173.6,27.5,50.1,113.0,75.8,454.8,292.8,1089.2,85.2,1643.3,776.8,390.5,633.2,127.1,3.0,6.3,27.9,235.8,484.0,190.2,767.5,1539.5,2030.1,5712.3,48040.6,189.3,1496.0,4333.1,7248.5,7600.1,595.8,1989.0,436.4,1885.9,6314.0,3029.1,116.6,653.8,383.3,1455.9,1237.8,45906.5,92.9,182.2,523.0,257.5,794.0,195.4,198.8,1219.1,9764.7,460.5,1200.9,977.0,489.7,56.1,1223.8,1655.2,5230.4,101.2,2090.1,1311.4,593.3,704.3,363.5,96.2,729.5,344.5,122.1,768.3,442.9,734.0,207.5,2612.1,375.9,4.1,903.9,12617.8,1
206.0,542.0,26.4,5935.7,2820.2,1774.5,104.7,60.1,308.5,15.9,6884.9,1175.6,217.0,991.3,41.1,34.6,366.7,38.8,36.2,769.7,1020.7,337.0,695.8,840.8,140.7,103.8,601.4,29.0,117.6,283.7,80.4,976.6,107.7,1010.1,2188.2,95.5,446.4,21.8,22.7,36.3,670.6,975.4,153.1,552.0,1453.8,651.0,1622.9,853.3,637.7,537.5,36.8,870.7,792.2,258.4,384.2,141.8,1883.7,678.9,102.5,26.9,27.6,89.1,614.4,3692.4,83.2,845.4,69.5,31.5,64.9,1650.2,294.1,52.7,635.9,37.9,697.2,37.8,943.9,548.6,82.7,669.8,1917.7,37.8,893.8,30.5,41.1,270.9,102.4,45.0,1049.8,573.4,49.8,31.0,148.0,1351.0,412.9,39.8,119.6,688.7,608.4,594.9,1
667.9,7925.4,6.4,23628.6,7331.8,2207.1,1535.7,8488.4,25003.9,2007.5,621.6,3628.7,325.7,2751.8,793.7,1476.6,1207.6,11480.0,12624.2,6.8,3202.3,837.7,343.4,393.6,63.2,416.1,644.2,2430.2,948.8,1456.8,868.0,1832.0,1414.9,379.3,700.2,1494.5,8.1,2109.9,1891.6,209.5,339.3,412.0,2006.2,1969.9,1813.8,28254.1,50198.3,1057.4,1834.0,5617.5,7350.2,9696.6,992.0,1905.0,828.2,3231.4,7719.4,2760.7,491.5,786.1,484.7,1590.4,1941.8,39248.5,242.6,374.6,275.7,844.2,769.9,233.0,1565.1,3098.2,11920.8,5477.2,11251.0,480.0,1237.3,207.3,3511.6,2913.1,4583.6,554.2,2737.4,1322.8,886.6,1095.2,1175.8,287.0,510.7,1413.0,675.4,894.1,157.8,2896.9,7.2,3778.2,1452.8,810.2,1378.1,14771.9,1
155.2,475.8,148.4,30144.8,2765.9,640.4,211.1,1213.5,23098.8,3810.3,279.1,461.3,395.8,1703.1,331.7,719.4,1075.0,94.5,10552.9,65.2,2672.2,287.5,270.7,75.4,193.8,221.3,17.7,3681.0,197.0,202.8,86.0,190.4,293.0,562.7,950.2,277.8,79.0,14.9,5.5,287.5,357.4,115.9,300.3,1003.1,956.0,11337.2,28459.9,186.5,2928.3,959.9,5395.2,6300.4,345.3,567.6,538.2,718.8,4885.9,2056.3,281.6,885.9,649.8,1253.6,1911.0,25253.4,282.6,857.8,2859.8,1231.9,969.4,81.7,628.9,2054.0,10242.1,636.3,4426.2,140.0,491.0,32.3,2287.6,796.4,4372.8,427.8,1568.8,648.3,745.9,432.5,471.6,83.2,825.4,360.9,172.9,559.9,763.5,127.7,632.5,1518.1,2473.9,21.8,27.9,11371.8,1
