Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29,Feature 30,Feature 31,Feature 32,Feature 33,Feature 34,Feature 35,Feature 36,Feature 37,Feature 38,Feature 39,Feature 40,Feature 41,Feature 42,Feature 43,Feature 44,Feature 45,Feature 46,Feature 47,Feature 48,Feature 49,Feature 50,Outcome
3.0883,0.558275,35.6282,0.220038,0.0155642,0.351562,1.08899,0.856984,3.58752,0.209697,4.64794,420.445,0.960174,0.387782,2.68007,1704.52,0.977567,11.3479,0.312581,0.158253,-0.0366088,0.250324,113.395,6.07125,0.490096,-0.941005,39.9735,1.15045,0.183541,-0.301222,4.79656,1.09092,0.608086,222.472,0.073102,0.266665,0.954213,-3.81617,1.78137,0.0606018,162.899,-12.4562,-0.328624,7.88641,0.00518807,0.0886653,-0.198287,1.06909,1.1748,0.269915,1
3.98702,2.61332,14.2483,0.235901,0.0,0.30902,1.16278,0.857435,3.43814,0.205569,4.3572,109.272,0.627784,0.209688,3.03552,634.424,0.275259,101.133,0.317181,-0.126218,0.731529,0.286344,40.6176,5.47679,0.349043,0.311954,85.6001,1.03332,0.341283,-0.638227,4.21029,0.187522,2.33639,496.392,0.0345389,0.17287,1.48088,-1.4266,1.69347,0.0684894,81.719,-50.0733,0.648337,8.27958,0.0,0.134409,0.262339,1.16595,0.347724,0.150671,1
2.92579,0.750886,5.6648,0.239189,0.00447761,0.448688,0.996076,0.901326,3.31009,0.229133,4.30513,174.281,0.852275,0.161682,2.41701,1261.68,0.810219,11.7687,0.292537,0.731534,0.90087,0.292537,137.801,4.8998,0.47964,0.0395895,20.6548,1.17154,0.146029,-0.325649,4.41516,1.24193,0.866213,386.162,0.090124,0.308853,1.47336,-3.6873,1.33354,0.0710193,139.119,-1.03464,0.385157,6.16088,0.0,0.116666,-0.0508596,0.906757,0.297998,0.247165,1
4.25779,2.48756,155.987,0.185798,0.00371747,0.0,1.27131,0.863073,3.66257,0.167432,4.25032,36.0026,-0.52971,0.234757,2.75934,645.685,0.212732,54.7604,0.282528,1.09309,-0.645035,0.27881,88.1826,1.65108,0.414566,0.413575,234.454,1.44106,0.213978,-1.3643,8.45673,0.566232,5.37271,494.16,0.0640352,0.272194,1.19231,-0.0183435,0.709684,0.195921,82.7213,-30.141,3.2587,5.53867,0.0,0.267205,-0.332078,1.5314,0.915181,0.104721,1
3.72343,1.54605,82.6057,0.245296,0.0108108,0.0,1.48278,0.884302,3.69019,0.211045,4.42811,-0.950623,0.0963548,0.364092,2.66501,863.464,0.416091,25.5839,0.32973,1.32919,0.875012,0.335135,63.3027,4.42787,0.482365,0.535782,21.7266,1.26366,0.13572,-1.37669,6.05825,1.07059,1.92546,487.601,0.0958614,0.48157,0.587823,-1.57848,1.06602,0.071768,74.7134,-42.6153,4.0883,5.13874,0.0,0.180475,-0.00138654,0.713661,0.77049,0.0646663,1
3.03975,0.492197,242.268,0.23522,0.0464037,0.136304,1.35612,0.894817,3.45334,0.214148,4.45145,267.147,0.625721,0.420717,2.96691,2062.0,1.19443,11.9546,0.25406,0.959196,-0.388182,0.295824,177.237,3.79237,0.497956,-1.69198,32.8246,1.18009,0.175198,-0.15206,6.03117,1.03935,0.83457,330.472,0.119363,0.322345,1.7128,-3.50112,1.57489,0.0773752,147.28,-16.0564,-0.0994258,9.82002,0.0139211,0.151625,-0.168301,0.966062,-0.0328756,0.189152,1
3.58618,0.392694,135.173,0.238523,0.059893,0.258212,0.850917,0.908093,3.53748,0.123463,4.67918,216.663,0.974293,0.554276,3.28366,2416.78,1.42245,10.2108,0.24385,0.811244,-1.63851,0.328342,233.655,3.17778,0.478194,-1.3492,19.2809,1.23139,0.166442,-0.235047,5.77713,1.05142,0.980586,341.78,0.093639,0.27387,1.24732,-3.35556,1.43112,0.090866,162.203,-27.5579,-0.0689579,7.87651,0.0363636,0.192432,-0.764933,0.747656,-0.15101,0.240008,1
3.70193,2.94251,10.2655,0.257944,0.0,0.372216,1.07575,0.87421,3.20821,0.235176,4.17294,116.689,-0.916884,0.0439317,1.93874,389.688,0.220101,3.75393,0.298893,1.1674,1.24093,0.328413,20.7505,5.25261,0.452804,0.341706,72.092,1.46603,0.144903,-0.645004,4.96042,1.135,0.757757,422.256,0.162703,0.411925,0.769036,-2.72222,1.05847,0.0468409,97.0683,-18.6559,1.86642,3.14431,0.0,0.0940659,0.312082,0.856311,0.056194,0.222708,1
3.63747,0.375558,110.96,0.27349,0.0150094,0.337251,0.820884,0.879817,3.07265,0.178373,4.04155,229.986,0.946656,0.216816,2.64152,1870.19,1.12565,4.35235,0.217636,0.831742,0.659941,0.382739,124.521,4.18974,0.47016,0.0111245,4.82226,1.57241,0.16158,0.227212,8.12954,1.33664,0.135794,275.477,0.124272,0.356806,-0.302015,-5.36891,1.39346,0.0730182,179.72,-10.1774,0.212561,3.0213,0.0,0.168513,0.429533,1.91096,0.111926,0.206055,1
3.53447,0.689408,156.701,0.270872,0.0106383,0.0,1.38508,0.884644,3.17725,0.196526,4.17578,3.56482,0.772472,0.195075,2.83801,1419.0,0.76302,8.05985,0.223404,1.13865,0.492111,0.340426,175.383,3.71401,0.496879,0.216651,100.88,1.37848,0.17773,0.0647181,6.51173,1.31441,0.582174,402.108,0.117625,0.321458,0.773687,-3.98369,1.32589,0.0999923,141.389,-8.27359,0.670198,3.47146,0.0,0.170722,0.251888,2.1503,0.0854635,0.223068,1
3.70402,2.05724,53.5413,0.306943,0.0060241,0.132736,1.40886,0.864719,3.8475,0.29602,4.29252,82.6289,0.237981,0.132159,2.44598,755.807,0.28714,17.1599,0.328313,0.746344,1.04661,0.343374,50.0858,3.16899,0.489913,0.916451,144.92,1.37034,0.306889,-1.84405,7.25294,0.69429,2.32994,497.935,0.126122,0.248148,0.195846,-1.23369,1.08531,0.0782526,78.5382,-46.1831,4.02512,6.32266,0.0,0.197434,0.491193,1.31343,0.400218,0.092339,1
4.08548,0.395509,19.2008,0.258634,0.0237325,0.24762,1.0244,0.931163,3.01221,0.167837,4.20819,2.70264,0.713695,0.390602,3.96668,1876.24,1.04756,23.0203,0.188781,0.599172,-0.482784,0.314995,268.289,3.1215,0.490668,-0.0453335,0.0,1.47506,0.153571,0.482382,5.6539,1.31664,1.86072,481.43,0.137241,0.24642,0.114516,-1.9537,1.34973,0.102143,156.164,8.41006,0.692381,1.79707,0.0,0.220324,-0.393943,1.51763,0.783687,0.25627,1
3.71791,0.485879,129.328,0.204753,0.0304878,0.236447,0.949279,0.908874,3.31385,0.157131,4.5267,83.9016,0.84387,0.620813,3.89254,2366.67,1.03211,19.2036,0.210976,0.604442,-2.83075,0.337805,423.383,2.29077,0.48209,-1.32637,48.6541,1.23249,0.188897,-0.0836567,5.91171,0.90748,1.18914,441.681,0.0880754,0.228497,1.31956,-2.59338,1.53159,0.141937,149.606,-32.6118,-0.38659,6.40534,0.0280488,0.256382,-1.08577,1.16775,0.518724,0.193652,1
3.81983,2.76306,23.9257,0.246302,0.0164474,0.189914,0.78398,0.862051,3.41081,0.120177,4.54857,94.0291,0.413567,0.267675,1.84777,430.53,0.242271,26.0425,0.299342,0.5789,0.0275321,0.378289,46.2401,3.40778,0.413674,0.440378,78.0727,1.14077,0.173569,-0.937084,4.6837,1.23106,1.1226,475.532,0.0406156,0.17617,1.55311,-2.68177,1.35925,0.0947061,87.1972,1.08836,1.32299,6.94936,0.0,0.108009,0.305545,1.10727,0.553126,0.306702,1
2.56482,1.3415,16.2176,0.22601,0.0338542,0.282557,1.59735,0.876487,3.74845,0.22757,4.56283,211.523,0.288595,0.437701,2.27722,769.7,0.437003,15.9511,0.330729,1.06606,-0.21766,0.3125,64.7202,4.17293,0.461554,-0.796335,5.77798,1.00079,0.167375,-0.886877,5.58239,1.21458,1.28143,415.589,0.191141,0.370076,6.51732,-2.91504,0.730963,0.0658725,70.2637,-31.5265,2.27434,9.131,0.0,0.129237,0.191652,0.420172,0.168064,0.284618,1
4.35122,1.23461,0.790992,0.248925,0.00813008,0.283232,1.6764,0.888682,3.30244,0.199751,4.38206,39.6061,-0.273055,0.0942872,3.04814,893.105,0.379483,28.6306,0.22561,1.33354,0.228678,0.298781,162.685,2.43558,0.470832,0.0301385,92.6283,1.38657,0.107951,0.259209,5.84084,1.16499,0.65762,499.567,0.0986626,0.212801,1.06036,-2.52356,1.07525,0.11211,121.823,18.0989,1.33642,2.9987,0.0,0.244904,-0.0964608,1.58408,0.852804,0.250783,1
3.134,0.490907,184.001,0.250456,0.0148402,0.145275,1.49306,0.867558,3.37527,0.220099,4.21219,254.495,0.878434,0.183703,2.56532,1752.11,1.19432,10.1173,0.318493,1.09769,0.855898,0.31621,144.89,4.7466,0.490973,0.131857,5.00312,1.32409,0.14644,-0.124279,5.69497,1.44636,0.537641,274.216,0.11079,0.395363,0.640221,-4.0137,1.17343,0.0807493,134.989,-20.0795,0.760551,4.4739,0.0,0.116837,0.252893,0.774483,-0.144597,0.244448,1
3.03548,0.294167,47.2851,0.265597,0.0414703,0.298229,1.2477,0.893301,3.3981,0.217923,4.35372,331.432,0.857586,0.402389,3.28259,2806.61,1.66476,11.9342,0.255419,0.574076,0.437196,0.310085,206.286,4.29419,0.496187,-0.415719,294.012,1.2694,0.162813,0.0323452,6.94667,1.03437,0.175131,155.946,0.127495,0.349142,2.5941,-5.87177,1.66765,0.0652018,174.133,-10.775,-0.256783,6.05022,0.00565504,0.147685,-0.195459,0.927536,0.0803967,0.197006,1
4.48212,0.944145,3.60173,0.219605,0.00573066,0.134247,0.923408,0.806015,3.25352,0.179088,4.3095,150.422,0.434403,0.173404,1.77387,812.431,0.489586,2.5883,0.259312,1.02424,1.20726,0.359599,80.4082,4.99339,0.49272,0.660487,11.7099,1.43152,0.124933,0.144615,5.87,2.02704,0.534874,294.584,0.0660537,0.390322,0.582506,-4.17832,1.28648,0.107885,143.376,-12.1387,0.761407,4.19329,0.0,0.119066,0.418714,2.47762,0.917396,0.309867,1
2.68674,0.279939,99.8316,0.281871,0.0153218,0.324982,1.18153,0.909725,3.51772,0.24051,4.16629,151.295,0.934231,0.224641,3.74931,3224.41,2.08594,60.6164,0.388151,0.632992,1.15926,0.290092,280.15,4.52558,0.48311,0.000670353,239.833,1.13171,0.19503,-0.29514,5.26443,0.984544,1.29117,359.277,0.139525,0.339661,2.21062,-2.54412,1.39483,0.0662719,132.505,-33.3773,-0.0329517,3.78036,0.00102145,0.130238,-0.13428,0.513233,0.0858264,0.177499,1
2.73564,1.30009,4.0747,0.224765,0.0229645,0.477899,1.30423,0.855897,3.68209,0.24869,4.40633,241.053,0.565608,0.406565,1.93291,794.426,0.426798,28.763,0.398747,0.972046,1.69157,0.273486,46.6912,5.37251,0.440847,0.141746,19.1889,1.05283,0.12183,-0.0209371,5.02223,0.833439,0.763967,348.158,0.123346,0.39816,3.40314,-3.26148,0.977908,0.0559557,107.066,-7.72532,0.585939,5.64013,0.0,0.0897508,-0.186822,0.62343,-0.195176,0.19847,1
4.32828,1.37895,25.6153,0.235883,0.00672269,0.262661,1.11667,0.778231,3.48793,0.194541,4.567,276.254,0.369232,0.211609,1.63366,646.93,0.375444,4.7401,0.240336,1.74065,0.722713,0.292437,52.0559,6.27159,0.488638,0.0169362,0.311176,1.47556,0.100827,0.369091,5.90318,1.7878,0.625032,247.884,0.145575,0.475271,0.258245,-4.05755,0.820553,0.0771242,134.105,-10.9402,1.55228,5.22326,0.0,0.111873,0.28945,2.20289,0.3774,0.231058,1
5.78341,0.661993,456.267,0.227803,0.0206311,0.0,0.782888,0.79011,3.82722,0.122872,4.29981,344.42,-0.781784,0.441392,2.22551,1375.36,0.366437,19.7766,0.28034,0.717305,-1.00525,0.26699,332.084,1.48198,0.48999,-0.145637,378.606,1.58164,0.0863059,0.216811,12.9956,0.411813,2.04416,164.278,0.0463127,0.230138,-0.00542878,-1.80198,1.32287,0.26508,186.611,41.5395,-0.266984,4.08333,0.0,0.383739,-0.754533,3.30348,2.12729,0.162918,1
4.25062,1.58289,10.7783,0.226436,0.00594059,0.440394,1.18712,0.837427,3.23757,0.203733,4.30604,192.556,0.375838,0.299052,1.94172,664.069,0.369392,6.63283,0.243564,1.11406,0.501723,0.374257,51.2965,4.89579,0.487222,0.264688,4.67156,1.39421,0.139417,-0.291807,5.7143,1.58114,0.361359,345.056,0.0970007,0.3847,0.699636,-3.63244,1.04546,0.0817402,128.092,-10.2936,1.2077,4.07786,0.0,0.120704,0.297797,1.9694,0.700384,0.266887,1
5.7048,0.807772,156.454,0.286456,0.00278552,0.00519664,0.751457,0.718979,3.52474,0.112435,4.30773,249.219,-0.664599,0.612249,1.86972,942.34,0.368096,27.5037,0.289694,1.7401,-1.60943,0.270195,101.899,2.16585,0.431529,-0.765371,253.602,1.54027,0.117255,0.05415,9.20249,1.13975,3.0245,227.236,0.0578277,0.35134,0.751594,-1.21491,0.912703,0.146818,142.421,-12.2984,1.423,8.68273,0.0,0.24587,-0.395378,3.36007,0.350727,0.235286,1
3.65128,1.96623,2.26635,0.208621,0.00900901,0.517986,1.62085,0.771085,3.51626,0.298785,4.53963,360.601,0.418615,0.218285,1.67903,522.18,0.278812,6.18631,0.29955,1.5281,0.871616,0.322072,28.2661,6.06065,0.496083,0.702717,2.0163,1.49605,0.0867482,0.513112,5.8335,1.6416,0.915024,209.906,0.0986776,0.491291,0.505311,-2.62949,0.848537,0.0898734,134.873,-4.85603,1.37863,3.477,0.00225225,0.0948098,0.28831,3.10793,2.44187,0.219252,1
4.91936,2.55844,11.9157,0.27185,0.0,0.29945,1.17358,0.785703,3.27224,0.188982,4.32526,161.057,-0.809822,0.400734,1.55794,448.688,0.182127,3.51085,0.229858,0.864075,0.279423,0.305687,43.417,3.11236,0.429363,-0.0192831,108.791,1.62546,0.198727,-0.381577,8.23248,1.26794,0.600411,369.537,0.0314942,0.27004,0.0718083,-2.83759,1.35395,0.118775,152.638,-26.0141,0.618379,4.27272,0.0,0.192659,0.105557,3.50033,3.41795,0.25749,1
5.92512,0.323015,645.795,0.40564,0.0,0.0410921,0.944917,0.853774,3.20266,0.192329,3.61171,185.107,0.281647,0.519541,3.51986,2389.98,0.721075,156.095,0.184917,0.86831,-1.47589,0.326446,288.388,1.8993,0.435906,-0.710241,439.223,1.42735,0.165924,-0.247986,12.4447,0.507945,2.80019,390.439,0.100406,0.249985,0.298468,-1.40562,1.27766,0.173465,143.459,-25.4095,1.33513,3.60466,0.0,0.370508,-0.492648,2.72294,0.711508,0.156406,1
5.03846,1.02094,345.486,0.276255,0.0171527,0.0,0.682477,0.882923,3.22322,0.132507,4.70094,0.00732422,0.671391,0.0770432,3.23395,934.611,0.431307,12.8269,0.217839,0.561153,0.593638,0.279588,75.1747,4.04572,0.464484,0.199813,296.846,1.64958,0.159138,1.02874,5.8485,1.5198,1.54189,490.843,0.0369533,0.256101,-0.176041,-2.30342,1.22864,0.0780912,139.285,8.01432,1.80316,3.05776,0.0,0.180262,-0.0277934,2.29406,2.02658,0.297206,1
2.75791,0.356624,35.264,0.239287,0.0159915,0.419519,1.57394,0.90416,3.28469,0.247812,4.12404,219.503,0.999081,0.2251,3.04806,2322.62,1.72115,5.47263,0.333689,0.970444,0.851134,0.335821,205.003,5.14857,0.47266,0.816639,14.6048,1.286,0.156838,-0.106667,5.4184,1.30355,0.75119,295.061,0.156016,0.384431,1.57669,-3.84126,1.33549,0.063678,137.92,-21.1262,0.211037,5.83727,0.0,0.112288,0.165812,0.636891,-0.0245356,0.218881,1
4.89395,0.235084,884.015,0.296462,0.0363985,0.0,0.758923,0.851228,3.1921,0.119127,4.29921,48.7991,0.391338,0.706164,3.8605,2474.58,0.888039,77.9,0.207854,1.11027,-2.3111,0.349617,310.646,1.93676,0.484547,-0.0811416,490.127,1.67615,0.123427,0.0793348,11.5704,0.743172,2.48703,341.547,0.0503476,0.259854,-0.0140424,-1.39595,1.2172,0.184836,182.518,-25.1106,0.538812,2.21603,0.000957854,0.36037,-0.893939,4.92534,0.42251,0.19771,1
5.44466,1.28475,105.303,0.206201,0.032368,0.172791,0.956457,0.866857,3.44228,0.169449,4.24632,103.479,0.242375,0.118823,2.196,704.916,0.365777,17.3173,0.212947,0.733215,1.89668,0.260647,70.9074,4.3574,0.432576,-0.103447,146.478,1.72647,0.14009,0.119321,5.57248,1.47948,0.760217,450.939,0.0541494,0.230027,0.512191,-3.77129,1.55382,0.0760243,185.922,88.0157,-0.614091,2.65561,0.0,0.113056,-0.629797,2.2148,2.95272,0.221071,1
3.10759,0.254471,140.007,0.256394,0.0120794,0.370878,1.15819,0.880369,3.02481,0.188809,3.94125,340.62,0.907497,0.211942,3.1812,2541.78,1.56789,16.5031,0.231234,0.930268,0.861597,0.365833,216.624,4.32336,0.496532,0.333647,10.517,1.43049,0.154291,0.157886,7.7358,1.39316,0.357073,157.053,0.102996,0.351662,0.466016,-5.08625,1.43519,0.0882427,176.628,-7.7981,0.0946882,2.64099,0.000862813,0.146342,0.304569,1.22338,-0.183205,0.248926,1
3.29471,1.95861,16.3444,0.238,0.0,0.432775,1.09656,0.83967,3.48629,0.277903,4.51503,146.856,0.0502209,0.159464,2.05435,663.556,0.311739,8.89269,0.279793,0.722268,0.942767,0.292746,40.3183,6.61637,0.451339,0.0728816,7.19865,1.21599,0.20769,-0.53815,4.61827,0.854839,0.978794,418.527,0.147563,0.359353,2.10565,-2.94603,1.23687,0.0608393,107.379,-31.4049,0.884712,5.54203,0.0,0.0843677,0.142135,1.62003,0.0906956,0.188747,1
2.87207,0.587484,1.55354,0.250044,0.0174497,0.387606,1.18837,0.875342,3.64771,0.26445,4.61752,362.821,0.724488,0.281237,2.37911,1496.46,1.05743,15.1272,0.344966,0.825441,0.620391,0.326174,97.193,6.63425,0.490484,0.180804,13.0931,1.18707,0.171256,-0.332119,4.85905,1.2378,0.479995,280.733,0.111016,0.388141,1.34355,-4.07348,1.27006,0.056404,123.569,-27.0076,0.389967,5.38024,0.00402685,0.0799774,0.184885,0.839489,0.0892572,0.239618,1
4.30064,0.65369,35.1159,0.270858,0.0119904,0.223324,1.05584,0.840768,3.07996,0.197469,3.97652,122.413,0.879267,0.323388,2.41098,1263.35,0.633501,10.0396,0.243405,0.875113,0.515731,0.323741,87.3812,3.95929,0.474588,-0.24797,48.8843,1.53404,0.161839,0.135241,7.63695,1.41405,0.179677,338.454,0.0549902,0.328973,0.0531942,-5.62371,1.34935,0.0835391,166.35,-15.4048,0.1514,2.98693,0.0,0.162069,0.390228,2.71865,0.0501069,0.25743,1
3.48125,0.736568,31.7898,0.247309,0.0165975,0.403028,1.08251,0.890162,3.16761,0.18615,4.2591,137.555,0.855276,0.292629,2.58459,1312.97,0.73605,7.48391,0.236515,0.750999,0.303789,0.35823,156.413,4.20441,0.467685,-0.205697,6.57013,1.38824,0.166689,-0.258237,6.28677,1.33983,0.662749,398.681,0.113253,0.366249,1.50601,-3.8878,1.22002,0.0881232,143.287,-11.5452,0.698757,3.77731,0.00138313,0.157946,0.0673025,1.22153,0.44962,0.17461,1
4.49162,2.36676,113.435,0.281966,0.0,0.091532,0.833929,0.860517,3.05676,0.231533,3.99174,-0.555786,-0.760098,0.0121667,2.23556,442.641,0.229841,9.37683,0.248466,0.857593,1.14746,0.325153,23.1783,5.70619,0.460076,0.247896,19.6846,1.41401,0.164901,0.180399,4.28582,1.39423,0.631055,463.372,0.0824145,0.269853,0.463896,-3.33149,1.24852,0.0655576,111.461,-1.55236,1.52415,2.08563,0.0,0.131609,0.272455,2.23639,2.12911,0.32671,1
3.67368,0.56433,14.7712,0.213266,0.0433213,0.290733,1.04095,0.867105,3.67444,0.179332,4.72483,326.018,0.982544,0.435173,2.4881,1609.8,0.975895,16.153,0.309266,0.750199,1.28211,0.292419,171.056,5.26356,0.473471,-0.480267,25.6749,1.09705,0.121215,0.00303434,4.19869,1.28166,0.653277,252.602,0.0469432,0.284838,2.34308,-3.71283,1.49707,0.073777,173.618,48.5445,-0.704395,6.49694,0.00842359,0.0891642,-0.706556,0.810884,0.133437,0.239569,1
3.18445,1.98979,49.2703,0.264104,0.0,0.0988569,0.899344,0.863922,3.25471,0.201867,4.35107,114.708,0.743598,0.183178,2.19661,599.675,0.32973,7.53918,0.285294,0.90233,0.890557,0.341176,38.4139,4.6886,0.495872,0.310055,57.0929,1.35863,0.194697,-0.753519,5.00759,0.897543,0.592267,434.429,0.162001,0.335104,0.800013,-2.90351,1.19916,0.0548596,100.735,-27.3749,0.887371,4.94804,0.0,0.107798,0.286983,0.9841,-0.117369,0.180599,1
4.80224,0.927545,24.4553,0.300258,0.0014556,0.257022,0.796093,0.776426,3.21885,0.161052,4.25322,341.441,-0.35418,0.116902,1.59238,726.127,0.351311,5.41845,0.260553,0.797951,1.07896,0.312955,55.8834,5.05074,0.494098,0.30331,162.145,1.70499,0.185335,0.0681178,8.45434,1.47935,0.519681,158.899,0.041263,0.274646,-0.15779,-3.45607,1.28824,0.0980382,176.043,-17.9257,0.0575993,3.14867,0.0,0.128455,0.393361,2.96878,0.740893,0.306635,1
3.78662,0.865971,37.4234,0.217762,0.0199715,0.324753,1.2182,0.854844,3.37837,0.220261,4.43895,301.241,0.966555,0.378242,2.30014,1177.67,0.704014,11.6837,0.276747,0.8644,0.271419,0.313837,90.9103,4.88772,0.478967,-0.233365,20.1216,1.3931,0.194146,0.0158663,5.57853,1.42285,0.918764,255.665,0.0684025,0.337544,0.675329,-3.61268,1.44463,0.0746393,145.558,-21.4334,0.246962,5.19553,0.0,0.109587,0.106331,1.94473,0.161526,0.24804,1
3.46029,0.901875,205.193,0.199711,0.00670017,0.143498,1.58349,0.893542,3.21458,0.161866,4.04732,-0.781433,0.314744,0.173093,2.9797,1314.05,0.587985,80.0136,0.251256,1.22798,0.163724,0.378559,200.119,2.36133,0.493086,0.588627,125.8,1.34213,0.094034,-0.47532,5.48634,1.10255,1.48197,497.331,0.0646046,0.237962,0.830724,-1.32796,1.29846,0.127634,120.046,-0.405643,0.831386,4.2834,0.0,0.220961,-0.120785,1.41123,0.00487295,0.247803,1
4.59587,0.548688,1065.93,0.259132,0.0150754,0.0,0.609237,0.843995,3.28967,0.108969,4.18267,0.661743,0.0796482,0.553622,2.88863,1450.09,0.561314,11.8423,0.226131,1.59095,-1.20053,0.325377,246.973,2.0125,0.449176,-0.352573,332.815,1.61629,0.112254,0.273129,9.87681,0.999752,0.997046,353.981,0.0814897,0.319836,0.195217,-3.1626,1.03496,0.187281,148.626,-23.3103,0.933506,2.92796,0.0,0.324418,-0.255221,3.45615,0.357245,0.19484,1
3.48045,0.830391,424.236,0.206776,0.00172712,0.052231,1.75845,0.918373,3.2916,0.201933,4.19382,0.263794,0.957404,0.292905,3.32176,1481.5,0.713519,22.4219,0.229706,0.891608,-0.622825,0.369603,234.897,2.61884,0.494063,0.490007,185.146,1.22141,0.14504,-0.310305,5.01232,1.02529,2.31642,485.346,0.0620477,0.269538,1.68882,-1.46896,1.33954,0.12459,115.345,-14.3618,0.317958,4.64072,0.0,0.216611,-0.268499,1.07495,1.11817,0.16128,1
2.68218,0.179058,17.6476,0.227574,0.0528967,0.33061,1.1961,0.938187,3.23193,0.187721,4.21086,281.045,0.967757,0.395564,4.81508,4391.35,2.7408,17.1628,0.219983,0.86353,0.599199,0.29471,454.588,3.53153,0.482766,-0.429622,260.749,1.13348,0.147604,0.0245659,5.62606,1.08647,0.604275,251.039,0.10993,0.276924,1.82448,-4.37059,1.5953,0.0776297,215.088,41.8271,-0.608332,3.7885,0.00419815,0.154176,-0.86559,0.842996,0.0979855,0.19334,1
3.28896,0.576735,13.2935,0.242257,0.0139082,0.391689,1.61619,0.912215,3.35595,0.214854,4.26556,106.627,0.907236,0.137589,2.82737,1535.26,1.04097,16.8244,0.286509,0.957705,0.560597,0.326843,158.78,4.02823,0.490349,0.158552,8.99778,1.1901,0.191187,-0.178925,5.0279,1.22303,0.984267,437.784,0.131606,0.303329,2.57258,-3.27328,1.19711,0.080917,116.086,-8.02276,0.666295,3.80529,0.0,0.145527,0.0747678,0.991399,0.150134,0.233799,1
3.90086,0.80844,637.265,0.258299,0.0107858,0.0,1.66849,0.906646,3.19874,0.184699,4.16089,-0.0813599,0.727443,0.240064,2.84145,1125.21,0.609695,17.5488,0.244992,1.3703,0.381527,0.360555,158.781,3.25562,0.471354,0.445948,9.18509,1.36987,0.150744,0.405316,6.38316,1.32248,0.439187,443.948,0.135329,0.303319,0.582208,-3.34689,1.12993,0.111771,138.327,12.1604,0.799797,2.89621,0.0,0.198013,0.120163,1.87006,1.79765,0.22757,1
3.66973,0.27751,114.393,0.24216,0.0328889,0.335868,0.878751,0.880889,3.10938,0.175674,4.34633,192.895,0.968347,0.43678,3.74695,2757.75,1.66972,8.09405,0.202667,0.736718,-0.878018,0.304,295.513,3.48155,0.499028,-0.315288,342.026,1.37691,0.157356,0.0606835,6.7176,1.45298,0.26541,262.298,0.048415,0.24431,0.904354,-4.86113,1.78562,0.0866458,188.357,-1.19243,-0.389408,3.63086,0.00444444,0.167569,-0.287312,1.31838,-0.00529844,0.315166,1
3.07728,0.393497,98.3148,0.28187,0.0298879,0.339326,1.06547,0.899789,3.72878,0.204559,4.3828,132.67,0.920779,0.289903,3.37396,2429.25,1.4799,44.3332,0.35741,0.366009,0.277293,0.273973,210.071,5.12297,0.453724,-0.607842,74.7805,1.14808,0.240367,-0.469792,4.80168,1.07543,1.3075,391.363,0.147888,0.274258,2.30308,-2.53984,1.34255,0.0586839,116.903,-38.5999,-0.193756,5.39546,0.0,0.113775,-0.059501,0.515487,0.36873,0.206693,1
3.2775,0.38797,51.5539,0.246974,0.0158434,0.417699,1.22999,0.850016,3.23308,0.205938,4.19395,326.632,0.894256,0.283366,2.34384,1701.63,1.11319,12.7004,0.262815,1.33148,1.12992,0.339236,158.182,4.37855,0.471409,0.5695,10.2376,1.39409,0.118353,0.295703,6.80674,1.51806,0.605154,175.766,0.107913,0.333717,0.761328,-4.07394,1.25587,0.0832285,171.676,12.8299,0.267179,3.34026,0.000931966,0.133283,0.247444,1.31161,-0.077839,0.285533,1
5.04107,1.81299,11.6724,0.237709,0.0,0.184847,1.38846,0.748664,3.30399,0.267152,4.41359,209.409,-0.906019,0.00630286,1.79335,521.864,0.259576,7.8509,0.256018,1.05981,2.23754,0.297593,26.3738,6.75869,0.495859,0.941795,45.9822,1.75851,0.115153,0.281687,6.45695,1.71867,0.566273,294.525,0.0198281,0.42142,-0.491658,-3.62905,1.56032,0.0844609,172.123,-1.51706,0.0229626,3.98918,0.0,0.0977553,0.448744,3.96943,3.59268,0.269875,1
4.30779,1.0291,2.28469,0.2072,0.0162242,0.422999,1.35441,0.859188,3.42342,0.201241,4.48129,149.688,0.683384,0.299652,2.22719,930.964,0.474536,7.68803,0.228614,1.19262,0.789861,0.321534,109.487,3.62471,0.488461,-0.0261654,23.9941,1.47929,0.132597,0.374947,6.7502,1.38429,0.480359,381.589,0.101056,0.317029,0.504471,-4.09493,1.31934,0.0889843,155.573,23.6106,0.267338,3.013,0.00147493,0.155097,0.141928,2.57031,2.83733,0.231872,1
