V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,y1,y2,y3,y4
0.590257747,0.484672444,0.491762765,0.129398878,0.330319296,0.272167429,0.243958982,0.113995083,0.163677444,0.172243121,0.146781123,0.103340043,0.099303579,0.101833104,0.095791307,0.08821107,0.053564155,0.064419005,0.071854104,0.063490852,0.833594639,1.200968241,0.976073415,0.846649269,0.750848663,0.577300081,0.464511977,0.424494843,0.430444119,0.431379991,0.431062095,0.382211247,0.366673211,0.331800424,0.286695752,0.276193988,0.257070797,0.240947453,0.252706542,0.244604168,0.625587069,0.866965435,1.168659197,1.263109458,1.334967248,1.154636891,1.166767887,1.183038125,1.097504255,1.108004921,1.048870585,1.004375296,0.99356246,1.084032839,1.074343175,0.886741123,0.850129447,0.876896664,0.893062364,0.85182756,0.524857312,0.581669701,0.621409759,0.704292336,0.866886326,1.002346773,1.103771371,1.286309869,1.213353273,1.389786067,1.312047026,1.035010296,0.939996481,0.923339038,0.954118259,1.048516559,0.97762533,0.931225833,0.995931222,0.946305075,1,-1,1,1,-1
0.524200955,0.464513698,0.440085533,0.153189919,0.325155396,0.273206104,0.243250833,0.127196636,0.186692573,0.191538582,0.170423219,0.095841762,0.089719433,0.108472811,0.114206546,0.078136104,0.045699165,0.060939762,0.067114037,0.048352989,0.775165126,0.968894493,0.732555628,0.598591312,0.582928644,0.494576037,0.39762421,0.3735131,0.412212237,0.450557964,0.408591022,0.398821953,0.390312595,0.374303202,0.348853201,0.317771411,0.301821654,0.312089025,0.342740393,0.342395419,0.620771149,0.792677643,1.061510967,1.048178618,0.943712583,0.956671278,0.93206812,0.978623543,1.071724545,1.132349842,1.087731204,1.086571792,1.020887014,1.022989637,1.076404149,1.041393325,1.007375707,0.94284769,0.863260823,0.762078035,0.541546468,0.598911297,0.648500153,0.735931113,0.961164283,1.001549578,1.079225637,1.345334178,1.158488921,1.123715095,0.940178158,0.997351144,1.079495732,1.06688901,0.981509443,0.987675854,1.062040606,1.092059022,1.056241967,0.823382301,1,-1,1,1,-1
0.624698444,0.56029785,0.617542454,0.174593887,0.446236818,0.395548399,0.296865598,0.146521856,0.208750991,0.232261636,0.191766267,0.122616632,0.104672547,0.11617076,0.113035547,0.089875476,0.047793211,0.046166606,0.06396454,0.060151282,0.732422821,1.103248532,0.863612954,0.76001078,0.688833189,0.510973837,0.410903187,0.403657779,0.430857085,0.410318149,0.374450485,0.329750093,0.308922527,0.299079229,0.299756972,0.283838531,0.273728696,0.25980407,0.249900497,0.239479971,0.500134996,0.512439284,0.610651841,0.68899539,0.66349602,0.664747677,0.718443581,0.704455573,0.749735732,0.791264367,0.816016561,0.783352419,0.756177301,0.781860463,0.841002395,0.804132791,0.809559649,0.770623771,0.77543113,0.730395368,0.602826018,0.621300343,0.76914105,0.913510065,1.125654733,1.339136766,1.364036999,1.588847573,1.714552092,1.475323939,1.49600692,1.350291907,1.305909832,1.302243026,1.244071095,1.286938521,1.256909443,1.286422511,1.339800889,1.316651928,1,-1,1,1,-1
0.621265773,0.47780668,0.468569543,0.171887329,0.356046114,0.301646011,0.276276866,0.133953126,0.188719904,0.19811145,0.172942388,0.100767203,0.104847549,0.107376948,0.102597649,0.080257633,0.056854839,0.053154236,0.065682491,0.053680838,1.009866833,1.362802691,1.096332948,0.993727457,0.94965199,0.752288132,0.709243407,0.627723902,0.564103641,0.587403569,0.555341744,0.472420751,0.451901794,0.431098563,0.411031067,0.348213779,0.296738857,0.265369015,0.260802038,0.26217182,0.599448492,0.801508373,1.086942626,1.137398314,1.064018605,1.049442513,1.000217319,0.971513304,0.881184143,0.932509275,0.847673191,0.857284864,0.846828548,0.887356787,0.8565604,0.815226572,0.800158399,0.787468574,0.731251466,0.668548973,0.583835599,0.658001107,0.814825089,0.978988711,1.027312901,1.463283484,1.623016195,1.448916331,1.494058934,1.464812678,1.486205272,1.349226459,1.271486386,1.357392223,1.282391009,1.407496569,1.314880912,1.148034899,1.257027367,1.167169569,1,-1,1,1,-1
0.761329926,0.595196657,0.661130427,0.168910468,0.463976048,0.405644652,0.303076815,0.142721506,0.197778205,0.217777869,0.165944464,0.112614916,0.084842394,0.091807627,0.085050066,0.089430947,0.032529315,0.047982098,0.05861693,0.05464118,0.943590602,1.435757055,1.241522938,1.030785756,0.975747468,0.792926316,0.663314279,0.616259304,0.591826242,0.61909717,0.591398826,0.510146996,0.46743901,0.472546486,0.44362825,0.38040093,0.34352455,0.309806469,0.308534531,0.3107546,0.579096583,0.730602549,0.962155988,1.308011626,1.434781608,1.314791096,1.337588233,1.331675245,1.253572836,1.199790899,1.087844808,1.097030658,0.996511223,1.07417044,1.094754762,1.017356323,0.989416057,0.931963763,0.810935109,0.770108222,0.571181337,0.583793473,0.695699295,0.868322218,0.930405983,1.269480512,1.355243112,1.511365337,1.320873617,1.399343629,1.339376506,1.20820159,1.014713286,0.944514618,0.98907918,1.033504913,1.217789106,1.12907302,1.196419264,1.08875252,1,-1,1,1,-1
0.543033681,0.495844744,0.513143984,0.187584321,0.349928385,0.353884148,0.294895892,0.16013222,0.231562413,0.243368799,0.20374858,0.12276762,0.129922826,0.133742499,0.121264069,0.081108624,0.064195122,0.054760612,0.066033317,0.050110489,0.872485865,1.246830446,0.967839237,0.821859004,0.7970413,0.623489194,0.499364118,0.464698305,0.493441586,0.535457111,0.546241983,0.512097594,0.488806756,0.45195576,0.458263205,0.460269385,0.468071857,0.473855511,0.455248901,0.451713601,0.618426098,0.747933208,0.956486544,1.166708229,1.203702626,1.149287043,1.060213543,1.019203107,1.009398081,0.930278354,0.927914546,0.884656317,0.834535635,0.843185882,0.819264066,0.804710555,0.769153299,0.736771282,0.702843382,0.683535175,0.522714569,0.621918093,0.745747765,0.96208252,1.191304088,1.347938273,1.479377369,1.303315095,1.334550221,1.368867698,1.449442527,1.381053434,1.30082938,1.301575087,1.329263744,1.343734747,1.343116677,1.421271682,1.288207292,1.345472367,1,-1,1,1,-1
0.773931141,0.590559907,0.616725458,0.167008182,0.425175083,0.371699926,0.273712855,0.143891004,0.20274973,0.220416932,0.165990877,0.135077839,0.115644352,0.115461873,0.11245047,0.112963467,0.072662941,0.070350558,0.095633796,0.0850052,0.951473331,1.493359948,1.306636654,1.079035675,1.152363641,0.92833907,0.807020178,0.587550477,0.616563064,0.728411502,0.680862167,0.632714616,0.558202447,0.542158086,0.498463004,0.394419616,0.332735054,0.369856589,0.382313792,0.372563947,0.635638983,0.818205548,1.167918161,1.417641018,1.433891782,1.360244951,1.352860653,1.388874339,1.333943177,1.166980772,1.246651008,1.163354397,1.162569003,1.095997611,1.18909702,1.191673754,1.140297621,0.998226105,0.895409112,0.824604246,0.533090239,0.605387828,0.679455211,0.725289425,0.875766801,1.050533229,1.045163012,1.433599914,1.384322881,1.249268866,1.278149386,1.238705131,1.423116249,1.194971843,1.235641214,1.253072462,1.20318986,1.322686062,1.352893257,1.399048501,1,-1,1,1,-1
0.544813528,0.503261796,0.488127572,0.174122865,0.39023826,0.353838385,0.311931854,0.159548599,0.242403466,0.246324131,0.224808121,0.130124382,0.115455862,0.14084881,0.133706899,0.094625498,0.054000034,0.067828998,0.077031313,0.053567267,1.083438947,1.585348757,1.434083886,1.263903414,1.232619816,1.08051822,0.891384403,0.764739101,0.766315385,0.773470383,0.74218402,0.723129995,0.658921975,0.617899836,0.559398422,0.527602997,0.466746816,0.478518539,0.49644134,0.44862213,0.588026899,0.773974206,1.018126326,1.130996688,1.116935104,1.033462872,1.032844916,1.057815531,1.106967884,1.087580292,1.154926308,1.247634698,1.155481639,1.192896361,1.203806722,1.152307812,1.03428316,1.02907185,0.944916316,0.902102335,0.6212227,0.650819728,0.782235974,1.06539751,1.379121805,1.48066867,1.800528381,1.606249723,1.72910881,1.561266369,1.69427301,1.394285124,1.337402731,1.393214804,1.373767258,1.356273141,1.45162852,1.311512761,1.460818605,1.420813608,1,-1,1,1,-1
0.723973052,0.576796838,0.61623103,0.174813908,0.38929978,0.354540994,0.253501818,0.142416219,0.198993139,0.195391836,0.14506378,0.12124092,0.108504363,0.095071344,0.090827946,0.08632686,0.053125198,0.050371066,0.066938745,0.058010621,0.924568751,1.327420821,1.084976628,0.960190876,0.894450801,0.698593882,0.582209162,0.534913654,0.585064312,0.5973448,0.558557817,0.500222932,0.465748889,0.451641304,0.438158427,0.409776078,0.336392262,0.340072745,0.321178364,0.317476951,0.610151415,0.749372283,1.109588867,1.308761728,1.370516682,1.334183038,1.250640308,1.24048459,1.200224162,1.117593415,1.154422144,1.112016811,1.125704838,1.069804469,1.013904347,0.927892601,0.905309261,0.899800556,0.85606473,0.854467862,0.618260892,0.674329033,0.812378066,1.038298199,1.355141014,1.554182569,1.682079292,2.237440695,1.658762979,1.602830303,1.864697119,1.652149031,1.375930981,1.171933451,1.20598103,1.472410535,1.524560291,1.50169144,1.379863471,1.48913485,1,-1,1,1,-1
0.674004355,0.585025696,0.652791774,0.204539904,0.483815229,0.388347612,0.346212718,0.172583062,0.245605252,0.244495849,0.215957279,0.138850726,0.113652117,0.131326325,0.121267419,0.092474601,0.054959566,0.059923519,0.064603993,0.053344801,0.96759608,1.40876217,1.171053317,1.021460744,0.907059148,0.798008897,0.670729819,0.506947636,0.53433814,0.567592687,0.542310501,0.47670703,0.467245041,0.433329535,0.36913597,0.318419092,0.290776228,0.275454565,0.29920015,0.309895889,0.619598511,0.761195617,1.01025296,1.133110458,1.064698351,0.986387176,0.96052195,1.027417073,1.054904297,1.06722779,1.006283803,1.012026067,1.024902802,1.030564288,1.042980347,0.992829106,1.000891705,0.989691977,0.89800445,0.85302162,0.533695679,0.5710274,0.618983184,0.800148069,0.966403287,1.034747647,1.183540594,1.173525687,1.264376261,1.398889173,1.389130624,1.352698057,1.187387169,1.271930773,1.267041526,1.300984278,1.423117213,1.558319527,1.663852804,1.422828104,1,-1,1,1,-1
0.643055113,0.53182031,0.549299753,0.172901149,0.36156224,0.320119908,0.257615802,0.14740959,0.207574211,0.202402783,0.169360427,0.121194725,0.109451793,0.105024629,0.095793813,0.086061916,0.046881801,0.054166574,0.06721077,0.053462829,0.937169641,1.418657947,1.184282779,0.97065744,0.99875823,0.848945634,0.723777693,0.563792723,0.581066139,0.620116402,0.610852422,0.527196212,0.51499171,0.497019032,0.463961906,0.389510413,0.337718856,0.344787744,0.359851837,0.374428065,0.576383129,0.638741701,0.876380674,1.052425822,1.007358924,0.937573821,0.986412244,0.945088077,0.902499286,0.834072705,0.790927784,0.796628191,0.817998146,0.800537864,0.785863646,0.784857493,0.765403963,0.672003474,0.577600487,0.5818945,0.567117008,0.638210748,0.772667804,0.855945624,1.129411624,1.372967994,1.613135185,1.503952405,1.766222131,1.658204103,1.582723401,1.560022553,1.422824956,1.536966777,1.481228348,1.291413575,1.324117385,1.296690759,1.341829797,1.529236776,1,-1,1,1,-1
0.583145255,0.517638023,0.553292006,0.152562237,0.420284824,0.327972196,0.294598385,0.135415484,0.199055756,0.218549197,0.181686752,0.111348695,0.090178531,0.107744824,0.098346246,0.080234206,0.042783252,0.045562602,0.058070229,0.049136219,0.838294648,1.209844198,1.026011078,0.847551768,0.840092539,0.70486203,0.595234763,0.475940155,0.462428147,0.495641171,0.504003408,0.448797888,0.430052931,0.415506994,0.378629976,0.336635236,0.287181644,0.277219803,0.284530202,0.278732997,0.645727859,0.907780679,1.276363911,1.507376641,1.450116336,1.521859275,1.434083501,1.262286569,1.242836213,1.291840716,1.256200875,1.195809797,1.218035182,1.231241205,1.16601493,1.119184841,1.042856014,0.975035491,0.866639118,0.869326132,0.553151064,0.629492017,0.719857387,0.851081435,1.144734374,1.222083798,1.555523936,1.442439604,1.608754619,1.645153178,1.42275905,1.447778163,1.246763303,1.18433683,1.096031487,1.070068903,1.086463292,1.189869715,1.035653227,1.159511308,1,-1,1,1,-1
0.620889612,0.464839603,0.484892008,0.112000845,0.285276577,0.242343686,0.218596715,0.086593219,0.129840097,0.136953075,0.107182144,0.072171858,0.060494489,0.075642146,0.058412783,0.055325926,0.029908901,0.043018765,0.042542258,0.03172164,0.967889565,1.341692677,1.14377525,0.983612491,0.918857736,0.752539944,0.604265733,0.477496778,0.497162191,0.521762224,0.469837473,0.42047805,0.380945207,0.355786517,0.305515845,0.223771095,0.194736957,0.200007504,0.201497925,0.226950766,0.572582624,0.701319603,0.868151581,0.983295717,0.971795861,0.914453388,0.904096695,0.846489041,0.850008614,0.80399466,0.757006873,0.762056987,0.736832335,0.767655576,0.755764953,0.713535445,0.649574989,0.573192734,0.52046852,0.52243767,0.54452333,0.574340284,0.697667838,0.853351606,1.054644663,1.101601279,1.232238132,1.240206372,1.376139592,1.3150004,1.299502547,1.177274471,1.12507768,1.227080687,1.125876791,1.095210255,1.103224134,1.051980386,1.179006449,1.070503747,1,-1,1,1,-1
0.619151629,0.511986906,0.542907338,0.159516292,0.40250369,0.338428135,0.283872878,0.141076756,0.195232912,0.213715571,0.163718759,0.119211152,0.094595409,0.100546648,0.105692038,0.091948341,0.053387821,0.046543096,0.065745391,0.061201024,0.869234489,1.2296517,1.000102962,0.980149472,0.903856589,0.820637441,0.711420484,0.608551594,0.573424298,0.61921005,0.601984944,0.557688397,0.543594285,0.490914345,0.430511896,0.425939351,0.389881667,0.397223017,0.377288229,0.388993446,0.612927124,0.784535787,1.147463081,1.301136631,1.257476501,1.245973167,1.175633194,1.076120266,1.049950717,1.058469954,0.974117818,0.915483071,0.846638543,0.837225903,0.841044303,0.805618004,0.722320853,0.694141124,0.658910185,0.579960893,0.601309252,0.659720038,0.756047819,0.972716619,1.270469553,1.521371649,1.565811638,1.518562892,1.442587889,1.406346162,1.452988205,1.448831042,1.37936092,1.307678726,1.283202626,1.149601987,1.257398501,1.160708737,1.143438118,1.100425526,1,-1,1,1,-1
0.582884795,0.519854088,0.53417979,0.154165996,0.343511298,0.311669981,0.265002707,0.113185875,0.191849542,0.20569788,0.165216855,0.098337194,0.097667373,0.127229495,0.093249158,0.074314481,0.046396451,0.056489798,0.059930431,0.058568791,0.950156914,1.265296516,0.99712558,0.827533802,0.786640408,0.733503965,0.633263805,0.541451487,0.534273966,0.561849456,0.609368106,0.555846097,0.523151904,0.489442179,0.446009862,0.378723373,0.376465914,0.37462978,0.396115746,0.419422059,0.63482727,0.807231285,1.095922842,1.418853874,1.266978504,1.131683636,1.070575031,1.148818019,1.14667195,1.160298977,1.038798896,1.055246318,1.063916213,1.053509353,1.086572287,1.06534892,0.988288036,0.889156118,0.87613061,0.810990546,0.567647873,0.630240452,0.699016372,0.786489727,0.984660889,1.208707221,1.619544306,1.336162062,1.720572296,1.530596746,1.279861624,1.534047066,1.328957909,1.290485933,1.168552354,1.035493438,1.181554098,1.209290806,1.135151621,1.31318409,1,-1,1,1,-1
0.640472033,0.520770911,0.572018644,0.170186722,0.391182414,0.339732481,0.281821194,0.152054186,0.194642369,0.211188829,0.166555156,0.126423517,0.097583372,0.118348851,0.105092233,0.100662129,0.041520699,0.058477228,0.071129692,0.058489071,0.933289131,1.258224358,0.959433095,0.841277373,0.773115503,0.642716447,0.508288024,0.505184213,0.535162293,0.48274172,0.502227357,0.446435225,0.442419518,0.364706506,0.326080501,0.335241236,0.29585886,0.276831599,0.263747962,0.242820588,0.590056172,0.751038144,1.02202491,1.197118636,1.093016929,1.077433749,1.07768585,0.961542232,0.992814946,1.033222377,1.01395581,0.995547905,0.98920569,1.032450138,0.963988314,0.902646469,0.850633201,0.840879858,0.771826579,0.777281182,0.604178856,0.683599104,0.877741857,1.153421935,1.435118576,1.652699391,1.942419744,1.932075537,1.802220435,2.054966595,1.791759469,1.775878891,1.713522104,1.631379077,1.484945348,1.470581204,1.475956615,1.381079521,1.276964082,1.418899835,1,-1,1,1,-1
0.584125719,0.519021836,0.532091774,0.185987715,0.395989033,0.358829649,0.288531674,0.157218465,0.219882662,0.225891814,0.178040059,0.111082214,0.110049415,0.119244615,0.101999586,0.077228538,0.049046052,0.061420798,0.059311409,0.046351934,0.971098807,1.373340894,1.109706213,0.981571467,0.840123816,0.698123644,0.596642303,0.580388702,0.594980935,0.585376678,0.588902319,0.539820044,0.494701361,0.432698325,0.395938545,0.386118402,0.367581465,0.346930053,0.344418432,0.340521,0.596901526,0.770366107,1.03724112,1.147474945,1.125904285,1.060532895,1.121225837,1.163459751,1.072637501,1.070934908,1.218033834,1.203876994,1.159306357,1.164673037,1.102290792,1.023386767,0.931329106,0.812169092,0.752732149,0.827754917,0.569564355,0.655857096,0.801744085,1.022360935,1.1179816,1.294346751,1.716715934,1.928393414,1.788629576,1.627416494,1.841043583,1.5820291,1.508279763,1.4446915,1.220354569,1.410768811,1.398272767,1.325853693,1.248896768,1.23831167,1,-1,1,1,-1
0.614673537,0.540749976,0.617125601,0.17623647,0.424250269,0.3693922,0.305101661,0.159520857,0.208042474,0.224423804,0.160884874,0.130771028,0.109917902,0.093739041,0.088787269,0.089629697,0.045670711,0.043467152,0.061737704,0.04757862,0.778080395,1.084359224,0.915119772,0.781520971,0.728541039,0.584790692,0.464821114,0.44570434,0.43976058,0.438575509,0.448594857,0.421696085,0.381151771,0.351961636,0.341020679,0.337432866,0.322927545,0.301225816,0.271720948,0.264879536,0.591244661,0.721463858,0.917884984,1.137351198,1.168175389,1.136267077,1.211743577,1.137505008,1.115429643,1.154385648,1.048694766,1.037339105,0.994123905,0.984085189,0.934362818,0.843091805,0.826138475,0.83991889,0.802937691,0.83123377,0.574682507,0.667060423,0.782630421,0.905664801,1.099874923,1.360966438,1.44800799,1.725242387,1.464123814,1.380515007,1.384724326,1.256423156,1.216082873,1.123180905,1.104767103,1.129174012,1.135302391,1.194501845,1.262881557,1.107855156,1,-1,1,1,-1
0.55534745,0.494415834,0.49338999,0.166544024,0.3967412,0.334274103,0.29039312,0.135051559,0.205760064,0.225018972,0.182788657,0.11596325,0.112055345,0.129421416,0.106369196,0.088978862,0.047884232,0.056479746,0.056817507,0.054254218,0.953770992,1.267471536,0.975347853,0.846199617,0.831688419,0.702306163,0.558512937,0.548874268,0.532227253,0.545647926,0.567139229,0.482615862,0.443703093,0.404679437,0.384704588,0.352189799,0.330496397,0.281192219,0.275032169,0.269832809,0.604892761,0.748887481,0.995177692,1.091331176,1.120828772,1.160541648,1.089378988,1.14025479,1.115980795,1.084555176,1.091812245,1.078035867,1.183411131,1.071339481,1.048479772,1.06515882,1.070741352,1.006912604,0.856321797,0.860988616,0.597123677,0.646780445,0.694253463,0.952442924,1.167263982,1.230552238,1.285904467,1.677768264,1.402282224,1.567131488,1.602116164,1.215965221,1.034554652,1.043874384,1.05262358,1.180150811,1.21163225,1.184025966,1.129824851,1.186498174,1,-1,1,1,-1
0.678082015,0.545791535,0.549957782,0.143426604,0.379414929,0.326478888,0.265006994,0.132423821,0.191353306,0.182645999,0.145095059,0.116641599,0.105944856,0.09649403,0.09542668,0.087962927,0.057195011,0.06070405,0.069939288,0.058187927,0.833391486,1.169112196,0.865487602,0.810069795,0.633947095,0.499078329,0.473446365,0.447388482,0.404451554,0.39160583,0.371914762,0.339116475,0.336366653,0.320084798,0.308639591,0.285284374,0.250494098,0.22856949,0.228695861,0.217427109,0.633261394,0.869963956,1.172147482,1.260079078,1.191419212,1.150853571,1.155666377,1.097730174,1.046557349,0.986780959,1.127282791,1.121382116,1.10932918,0.964642691,0.906302642,0.877071659,0.908730032,0.899213712,0.871799283,0.839706385,0.548371839,0.652036972,0.905260162,1.124971404,1.364876848,1.737963625,1.693269588,1.760477495,1.915770283,1.833634206,1.625254202,1.439672122,1.350103138,1.286814456,1.148600179,1.18298833,1.308063636,1.18052296,1.308646271,1.337165904,1,-1,1,1,-1
0.539594022,0.473836691,0.503183994,0.13471639,0.369371725,0.302245451,0.269192703,0.126241093,0.202526649,0.19385429,0.17201918,0.110863572,0.108490837,0.106372352,0.104209159,0.088014734,0.045897344,0.056960311,0.071771805,0.049842974,0.853342956,1.129176891,0.851594515,0.748521468,0.757259237,0.543415961,0.413172873,0.42229808,0.455206913,0.483560858,0.460418978,0.377402062,0.347214956,0.339955803,0.334482307,0.301894044,0.273435509,0.253623546,0.254712281,0.247645624,0.632719536,0.853281189,1.172425078,1.247800122,1.177494074,1.142722028,1.081471141,0.963844881,0.986005364,1.047839963,0.940507722,0.992127235,0.919240191,0.918723952,0.902451387,0.944111358,0.921232401,0.965751315,0.85003147,0.855629194,0.555010252,0.613021676,0.664318187,0.772435274,1.051247553,1.105522617,1.252088642,1.389995615,1.098107366,1.137839456,1.2609371,1.124916368,1.129764208,1.022718639,0.975216516,0.975379648,1.048762682,1.076148535,1.157536579,1.151516226,1,-1,1,1,-1
0.601677909,0.531379773,0.564923549,0.173626361,0.373914465,0.350698704,0.271531845,0.141586834,0.182833888,0.198370402,0.152895134,0.119303991,0.098094651,0.094042191,0.089161986,0.086713875,0.043262416,0.050536192,0.065166657,0.05797984,1.004921165,1.452868289,1.217049775,1.056971663,0.971309207,0.810547554,0.697385453,0.569693411,0.593919201,0.642138862,0.602247659,0.524380561,0.50511189,0.452460283,0.423400756,0.350878613,0.325627751,0.322552001,0.315240919,0.311992726,0.57781835,0.69742023,0.941412822,1.06276438,1.102017453,1.066959328,0.918930922,0.916719603,0.931983284,0.847514197,0.819772416,0.873894915,0.883826436,0.814666137,0.796666608,0.787504566,0.752401235,0.729579784,0.723293801,0.677771852,0.536420685,0.617553997,0.719869475,0.870442334,1.073373494,1.281738969,1.236548274,1.259063477,1.448703105,1.43214026,1.345047036,1.182102071,1.2840359,1.288903107,1.341646136,1.221261696,1.319212707,1.218250143,1.196168287,1.060924111,1,-1,1,1,-1
0.627545204,0.518791791,0.526386629,0.195844039,0.399811157,0.33221679,0.301720634,0.175298901,0.230668187,0.236731341,0.194699336,0.140031398,0.124577189,0.138284405,0.114351164,0.110149154,0.054214705,0.075352138,0.078286371,0.058368571,0.906267908,1.280788624,0.961638379,0.879066372,0.75768836,0.607950628,0.54876338,0.468312699,0.503353867,0.502945463,0.479945084,0.388473507,0.398501581,0.360578765,0.338499661,0.285684868,0.262548002,0.255022888,0.247888657,0.271128152,0.615266038,0.837656042,1.126180257,1.189560106,1.307447534,1.169332406,1.172565878,1.139503962,1.081073284,1.081024168,1.002215756,0.974431279,0.963374632,0.903304528,0.9161276,0.864963049,0.864013468,0.896086631,0.831579387,0.749241164,0.519573805,0.643793612,0.762259528,0.901842853,1.090473333,1.164761174,1.535684025,1.669663907,1.529084691,1.649868985,1.473714049,1.399937138,1.394772339,1.310755795,1.367549834,1.358191509,1.238876772,1.252771655,1.206266383,1.239944501,1,-1,1,1,-1
0.516392714,0.42474392,0.43343326,0.108522853,0.303082005,0.266861021,0.211625241,0.105877615,0.157639289,0.180417594,0.138874877,0.105334311,0.108550639,0.109152397,0.107487602,0.091660898,0.069993421,0.065766858,0.084644079,0.076464753,0.912599178,1.311365212,1.051911658,0.891828031,0.873658752,0.765948494,0.637509938,0.471748163,0.48884171,0.522315364,0.520797305,0.485673776,0.442346419,0.40627842,0.344431985,0.279351337,0.257993329,0.268794303,0.270642749,0.277421439,0.618666829,0.817986567,1.156937493,1.339251674,1.527958876,1.395214868,1.309748196,1.336752425,1.248273063,1.199367044,1.110033433,1.136529213,1.152441773,1.122462596,1.059157745,1.056961686,0.945222743,0.923890241,0.90161196,0.863046217,0.586807954,0.666371972,0.779055008,1.115309493,1.205035038,1.269283752,1.808760844,1.604259852,1.327453861,1.503879357,1.824621478,1.368226979,1.552170358,1.766883488,1.314191883,1.46104927,1.534415089,1.392352282,1.319606253,1.210258888,1,-1,1,1,-1
0.737363378,0.567109297,0.615693495,0.210358082,0.489070591,0.394122234,0.348004748,0.182175362,0.225057989,0.244617967,0.2073813,0.138751567,0.113318543,0.122070701,0.116478559,0.096747911,0.051442002,0.055194639,0.057687896,0.049169145,0.907127834,1.335351393,1.100346191,0.994365185,0.913512302,0.797537971,0.676627046,0.577642768,0.576650583,0.584753785,0.615682535,0.576140863,0.54006288,0.536029358,0.493073743,0.421155936,0.38131601,0.40698452,0.44220229,0.445578046,0.604923134,0.779936063,1.0546613,1.214421772,1.198214085,1.175357631,1.158311533,1.170408341,1.156075727,1.120276353,1.085819557,1.107819967,1.183767051,1.145927472,1.037296702,1.052659125,0.930211465,0.83495569,0.755136369,0.804500752,0.551723827,0.614668796,0.709622986,0.900171635,1.070019085,1.171074425,1.175694955,1.54299199,1.389782061,1.368894476,1.291835882,1.226026197,1.202576029,1.356055231,1.319373597,1.181297581,1.125646123,1.064688712,1.060891951,1.14866119,1,-1,1,1,-1
0.56304039,0.475752247,0.479621163,0.147865708,0.314205516,0.317233251,0.267495904,0.138581665,0.168708532,0.19600519,0.157683278,0.120984587,0.109128036,0.103015323,0.096108027,0.086969576,0.050349288,0.057445341,0.072816056,0.057553914,0.969675903,1.47163451,1.153605753,1.035811788,0.939003195,0.829267902,0.720867406,0.641593085,0.626557362,0.639464224,0.608753824,0.581599796,0.588754111,0.534159019,0.486823894,0.426955937,0.374479928,0.384072818,0.390267247,0.382542965,0.646317446,0.90375894,1.212987218,1.345712987,1.220553421,1.166204391,1.218441818,1.025014755,1.14922229,1.111994416,1.08868172,1.049943476,1.077245486,1.080231974,1.10405219,1.058069806,1.042100784,0.952847098,0.878403271,0.830584699,0.516653823,0.607298526,0.688185105,0.889630569,1.027422894,1.107012652,1.411119761,1.579865719,1.438533749,1.49281041,1.380575975,1.39252054,1.430011049,1.285592912,1.229531035,1.26345069,1.46526689,1.36584693,1.321355119,1.247546829,1,-1,1,1,-1
0.714071841,0.545787254,0.571882707,0.210008621,0.409514556,0.341845611,0.30394343,0.175181888,0.211237712,0.244701611,0.196993591,0.14099315,0.109222266,0.124064949,0.121609759,0.095732188,0.051896714,0.060951644,0.073208475,0.050882283,0.901961306,1.322080557,1.124306932,0.982789696,0.965294364,0.803983489,0.661780835,0.551030153,0.561809566,0.619070816,0.561090768,0.496721264,0.456939017,0.444342417,0.399970303,0.332741923,0.296837354,0.310235823,0.314821224,0.298843672,0.586726485,0.698981782,0.930051197,1.009424876,1.06843536,0.990787264,0.967619258,0.959993115,0.968250471,0.837363717,0.960151583,1.018042744,1.012898307,0.998140018,1.036612933,0.870856903,0.694455196,0.715270199,0.74435321,0.704176116,0.587271128,0.657404307,0.76960968,0.942853364,1.21021972,1.28923165,1.364892066,1.601454151,1.559729896,1.489255406,1.498627792,1.279884689,1.315917063,1.237022739,1.146015924,1.075142692,1.212837069,1.372842017,1.499599632,1.336888623,1,-1,1,1,-1
